"article";"id";"repository";"license_name";"repository_type";"repository_re3data";"fuji_percent";"fuji_percent_f";"fuji_percent_a";"fuji_percent_i";"fuji_percent_r";"fuji_percent_f1";"fuji_percent_f2";"fuji_percent_f3";"fuji_percent_f4";"fuji_percent_a1";"fuji_percent_i1";"fuji_percent_i2";"fuji_percent_i3";"fuji_percent_r1";"fuji_percent_r1_1";"fuji_percent_r1_2";"fuji_percent_r1_3";"fuji_FsF_F1_01D";"fuji_FsF_F1_02D";"fuji_FsF_F2_01M";"fuji_FsF_F3_01M";"fuji_FsF_F4_01M";"fuji_FsF_A1_01M";"fuji_FsF_A1_02M";"fuji_FsF_A1_03D";"fuji_FsF_I1_01M";"fuji_FsF_I2_01M";"fuji_FsF_I3_01M";"fuji_FsF_R1_01MD";"fuji_FsF_R1.1_01M";"fuji_FsF_R1.2_01M";"fuji_FsF_R1.3_01M";"fuji_FsF_R1.3_02D";"fair_enough_score";"fair_enough_score_total";"fair_enough_score_percent";"fair_enough_score_metrics_count";"fair_enough_score_metrics_percent";"fair_enough_xml_document";"fair_enough_Gen2_FM_F1B_metadata";"fair_enough_Gen2_FM_F1A";"fair_enough_Gen2_FM_F2B";"fair_enough_Gen2_FM_F2A";"fair_enough_Gen2_FM_F3_data";"fair_enough_Gen2_FM_F3_metadata";"fair_enough_Gen2_FM_F4";"fair_enough_Gen2_FM_A1.1_data";"fair_enough_Gen2_FM_A1.1_metadata";"fair_enough_Gen2_FM_A1.2_data";"fair_enough_Gen2_FM_A1.2_metadata";"fair_enough_Gen2_FM_A2";"fair_enough_Gen2_FM_I1B_data";"fair_enough_Gen2_FM_I1A_data";"fair_enough_Gen2_FM_I1B_metadata";"fair_enough_Gen2_FM_I1A_metadata";"fair_enough_Gen2_FM_I2B";"fair_enough_Gen2_FM_I2A";"fair_enough_Gen2_FM_I3";"fair_enough_Gen2_FM_R1.1_metadata";"fair_enough_Gen2_FM_R1.1_data";"fair_enough_f1";"fair_enough_f2";"fair_enough_f3";"fair_enough_f4";"fair_enough_a1.1";"fair_enough_a1.2";"fair_enough_a2";"fair_enough_i1";"fair_enough_i2";"fair_enough_i3";"fair_enough_r1.1";"fair_checker_score";"checker_percent_f";"checker_percent_a";"checker_percent_i";"checker_percent_r";"fair_checker_f1";"fair_checker_f2";"fair_checker_a1.1";"fair_checker_a1.2";"fair_checker_i1";"fair_checker_i2";"fair_checker_i3";"fair_checker_r1.1";"fair_checker_r1.2";"fair_checker_r1.3";"fair_checker_F1A";"fair_checker_F1B";"fair_checker_F2A";"fair_checker_F2B";"fair_checker_A1.1";"fair_checker_A1.2";"fair_checker_I1";"fair_checker_I2";"fair_checker_I3";"fair_checker_R1.1";"fair_checker_R1.2";"fair_checker_R1.3"
"10.1093/bioinformatics/btab238";"https://data.4dnucleome.org/files-fastq/4DNFI1F6ZLAO/";"4D Nucleome Consortium data portal";"NULL";"disciplinary repository";"4D Nucleome Consortium data portal";4,17;14,29;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;22;22,73;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s42003-021-02847-y";"https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14197386&display=data-access";"NCBI Sequence Read Archive";"NULL";"disciplinary repository";"Sequence Read Archive";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41590-021-01029-6";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE161441";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41588-020-00751-5";"https://www.ebi.ac.uk/gwas/studies/GCST90010722";"EMBL-EBI GWAS Catalog";"NULL";"disciplinary repository";"GWAS Catalog";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41587-021-00860-4";"https://www.ebi.ac.uk/pride/archive/projects/PXD023613";"EMBL-EBI PRoteomics IDEntifications Database";"CC0";"disciplinary repository";"PRoteomics IDEntifications Database";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;5;22;22,73;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"10.1038/s41586-021-04233-4";"https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=ERR1915528&display=data-access";"NCBI Sequence Read Archive";"NULL";"disciplinary repository";"Sequence Read Archive";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41586-021-04177-9";"https://www.ebi.ac.uk/ena/browser/view/PRJEB41311";"EMBL-EBI ENA";"NULL";"disciplinary repository";"European Nucleotide Archive";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41586-021-04177-9";"https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?task=1a42c18056484609afafe07519049ad9";"MassIVE";"CC0";"disciplinary repository";"Mass Spectrometry Interactive Virtual Environment";4,17;14,29;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;2;9,09;TRUE;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41586-021-04142-6";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE184329";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41586-021-04081-2";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE148792";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41586-021-04081-2";"https://www.ebi.ac.uk/ena/browser/view/ERR389126?show=reads";"EMBL-EBI ENA";"NULL";"disciplinary repository";"European Nucleotide Archive";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41586-021-03995-1";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165532";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41586-021-03844-1";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144103";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41586-021-03663-4";"https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR6122124&display=metadata";"NCBI Sequence Read Archive";"NULL";"disciplinary repository";"Sequence Read Archive";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41586-021-03208-9";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE137335";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41586-021-03208-9";"https://www.ncbi.nlm.nih.gov/nuccore/MW294174.2/";"NCBI Nucleotide";"NULL";"disciplinary repository";"NCBI Nucleotide";4,17;14,29;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41556-021-00637-6";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE128636";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41556-020-00619-0";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE87076";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41467-021-26826-3";"https://www.ebi.ac.uk/biostudies/studies/S-BSST699?query=S-BSST699";"EMBL-EBI BioStudies";"NULL";"disciplinary repository";"BioImage";18,75;35,71;33,33;0;10;50;25;0;50;33,33;0;0;0;25;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;1;0;0;0;0;9;22;40,91;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"10.1038/s41467-021-26777-9";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE154803";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41467-021-25519-1";"https://www.ncbi.nlm.nih.gov/nuccore/MN481964";"NCBI Nucleotide";"NULL";"disciplinary repository";"NCBI Nucleotide";4,17;14,29;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41467-021-24086-9";"https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR13039593&display=data-access";"NCBI Sequence Read Archive";"NULL";"disciplinary repository";"Sequence Read Archive";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41467-021-24086-9";"https://www.ebi.ac.uk/biostudies/studies/S-BSST630";"BioStudies";"NULL";"disciplinary repository";"BioStudies";18,75;35,71;33,33;0;10;50;25;0;50;33,33;0;0;0;25;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;1;0;0;0;0;9;22;40,91;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"10.1038/s41467-021-23855-w";"https://www.ebi.ac.uk/pride/archive/projects/PXD024800";"EMBL-EBI PRoteomics IDEntifications Database";"CC0";"disciplinary repository";"PRoteomics IDEntifications Database";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;5;22;22,73;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"10.1038/s41467-021-22210-3";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158038";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41467-021-22117-z";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE152915";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41467-021-22117-z";"https://www.ebi.ac.uk/pride/archive/projects/PXD019112";"EMBL-EBI PRoteomics IDEntifications Database";"CC0";"disciplinary repository";"PRoteomics IDEntifications Database";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;5;22;22,73;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"10.1038/s41467-021-21994-8";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE63197";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41467-021-21612-7";"https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR10392018&display=data-access";"NCBI Sequence Read Archive";"NULL";"disciplinary repository";"Sequence Read Archive";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41467-021-21162-y";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE140929";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1038/s41467-021-21162-y";"https://www.ebi.ac.uk/ena/browser/view/PRJEB35529?show=reads";"EMBL-EBI ENA";"NULL";"disciplinary repository";"European Nucleotide Archive";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1007/s00401-021-02300-8";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE169265";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1007/s00401-021-02377-1";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE185041";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1016/j.celrep.2021.109878";"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-10389/";"EMBL-EBI ArrayExpress";"NULL";"disciplinary repository";"ArrayExpress";18,75;35,71;33,33;0;10;50;25;0;50;33,33;0;0;0;25;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;1;0;0;0;0;9;22;40,91;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"10.1016/j.cels.2021.05.005";"https://www.ebi.ac.uk/pride/archive/projects/PXD025752";"EMBL-EBI PRoteomics IDEntifications Database";"CC0";"disciplinary repository";"PRoteomics IDEntifications Database";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;5;22;22,73;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;58,33;62,5;50;50;66,67;50;75;100;0;50;100;0;0;100;100;2;0;1;2;2;0;1;2;0;0;2;2
"10.1016/j.ebiom.2021.103327";"https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR13753728&display=data-access";"NCBI Sequence Read Archive";"NULL";"disciplinary repository";"Sequence Read Archive";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1016/j.isci.2021.102151";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE148729";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
"10.1016/j.isci.2021.102618";"https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-8924/";"EMBL-EBI ArrayExpress";"NULL";"disciplinary repository";"ArrayExpress";18,75;35,71;33,33;0;10;50;25;0;50;33,33;0;0;0;25;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;1;0;0;0;0;9;22;40,91;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"10.1016/S2666-5247(21)00027-6";"https://www.ebi.ac.uk/biostudies/studies/S-BSST525";"BioStudies";"NULL";"disciplinary repository";"BioStudies";18,75;35,71;33,33;0;10;50;25;0;50;33,33;0;0;0;25;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;1;0;0;0;0;9;22;40,91;6;27,27;NA;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;50;100;0;0;50;0;0;50;0;0;0;50;62,5;50;50;33,33;50;75;100;0;50;100;0;0;0;100;2;0;1;2;2;0;1;2;0;0;0;2
"10.1038/s41375-021-01376-1";"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE178959";"NCBI GEO";"NULL";"disciplinary repository";"Gene Expression Omnibus";14,58;35,71;33,33;0;0;50;25;0;50;33,33;0;0;0;0;0;0;0;1;0;0,5;0;1;0;1;0;0;0;0;0;0;0;0;0;3;22;13,64;2;9,09;NA;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;0;16,67;25;50;0;0;50;0;100;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
